match_id,event_id,map,round_number,round_score,winner,side,win_type
130691,1015,Fracture,11,4-7,team2,attack,Elimination
130691,1015,Fracture,12,5-7,team1,defense,Defused
130691,1015,Fracture,13,6-7,team1,attack,Elimination
130691,1015,Fracture,14,7-7,team1,attack,Elimination
130691,1015,Fracture,15,7-8,team2,defense,Elimination
130691,1015,Fracture,16,7-9,team2,defense,Time out
130691,1015,Fracture,17,7-10,team2,defense,Elimination
130691,1015,Fracture,18,7-11,team2,defense,Defused
130691,1015,Fracture,19,7-12,team2,defense,Defused
130691,1015,Fracture,20,8-12,team1,attack,Elimination
130691,1015,Fracture,21,8-13,team2,defense,Elimination
130691,1015,Ascent,1,0-1,team2,attack,Elimination
130691,1015,Ascent,2,0-2,team2,attack,Elimination
130691,1015,Ascent,3,0-3,team2,attack,Elimination
130691,1015,Ascent,4,0-4,team2,attack,Elimination
130691,1015,Ascent,5,1-4,team1,defense,Time out
130691,1015,Ascent,6,1-5,team2,attack,Elimination
130691,1015,Ascent,7,2-5,team1,defense,Defused
130691,1015,Ascent,8,2-6,team2,attack,Elimination
130691,1015,Ascent,9,2-7,team2,attack,Spike exploded
130691,1015,Ascent,10,2-8,team2,attack,Spike exploded
130691,1015,Ascent,11,3-8,team1,defense,Elimination
130691,1015,Ascent,12,3-9,team2,attack,Elimination
130691,1015,Ascent,13,3-10,team2,defense,Elimination
130691,1015,Ascent,14,4-10,team1,attack,Spike exploded
130691,1015,Ascent,15,5-10,team1,attack,Spike exploded
130691,1015,Ascent,16,5-11,team2,defense,Elimination
130691,1015,Ascent,17,6-11,team1,attack,Elimination
130691,1015,Ascent,18,6-12,team2,defense,Defused
130691,1015,Ascent,19,6-13,team2,defense,Elimination
130691,1015,Haven,1,1-0,team1,defense,Elimination
130691,1015,Haven,2,2-0,team1,defense,Elimination
130691,1015,Haven,3,3-0,team1,defense,Elimination
130691,1015,Haven,4,3-1,team2,attack,Elimination
130691,1015,Haven,5,3-2,team2,attack,Elimination
130691,1015,Haven,6,3-3,team2,attack,Spike exploded
130691,1015,Haven,7,3-4,team2,attack,Spike exploded
130691,1015,Haven,8,4-4,team1,defense,Elimination
130691,1015,Haven,9,5-4,team1,defense,Elimination
130691,1015,Haven,10,6-4,team1,defense,Elimination
130691,1015,Haven,11,7-4,team1,defense,Elimination
130691,1015,Haven,12,8-4,team1,defense,Elimination
130691,1015,Haven,13,8-5,team2,defense,Defused
130691,1015,Haven,14,9-5,team1,attack,Elimination
130691,1015,Haven,15,10-5,team1,attack,Elimination
130691,1015,Haven,16,10-6,team2,defense,Elimination
130691,1015,Haven,17,10-7,team2,defense,Elimination
130691,1015,Haven,18,11-7,team1,attack,Elimination
130691,1015,Haven,19,11-8,team2,defense,Elimination
130691,1015,Haven,20,11-9,team2,defense,Defused
130691,1015,Haven,21,11-10,team2,defense,Elimination
130691,1015,Haven,22,12-10,team1,attack,Elimination
130691,1015,Haven,23,13-10,team1,attack,Elimination
130686,1015,Icebox,1,1-0,team1,attack,Elimination
130686,1015,Icebox,2,2-0,team1,attack,Elimination
130686,1015,Icebox,3,3-0,team1,attack,Spike exploded
130686,1015,Icebox,4,4-0,team1,attack,Spike exploded
130686,1015,Icebox,5,5-0,team1,attack,Spike exploded
130686,1015,Icebox,6,6-0,team1,attack,Elimination
130686,1015,Icebox,7,7-0,team1,attack,Elimination
130686,1015,Icebox,8,7-1,team2,defense,Elimination
130686,1015,Icebox,9,7-2,team2,defense,Defused
130686,1015,Icebox,10,8-2,team1,attack,Spike exploded
130686,1015,Icebox,11,8-3,team2,defense,Defused
130686,1015,Icebox,12,8-4,team2,defense,Defused
130686,1015,Icebox,13,9-4,team1,defense,Defused
130686,1015,Icebox,14,10-4,team1,defense,Defused
130686,1015,Icebox,15,11-4,team1,defense,Elimination
130686,1015,Icebox,16,12-4,team1,defense,Elimination
130686,1015,Icebox,17,12-5,team2,attack,Elimination
130686,1015,Icebox,18,12-6,team2,attack,Elimination
130686,1015,Icebox,19,13-6,team1,defense,Elimination
130686,1015,Ascent,1,0-1,team2,defense,Defused
130686,1015,Ascent,2,0-2,team2,defense,Elimination
130686,1015,Ascent,3,0-3,team2,defense,Elimination
130686,1015,Ascent,4,0-4,team2,defense,Elimination
130686,1015,Ascent,5,0-5,team2,defense,Defused
130686,1015,Ascent,6,0-6,team2,defense,Elimination
130686,1015,Ascent,7,1-6,team1,attack,Elimination
130686,1015,Ascent,8,2-6,team1,attack,Elimination
130686,1015,Ascent,9,3-6,team1,attack,Spike exploded
130686,1015,Ascent,10,4-6,team1,attack,Spike exploded
130686,1015,Ascent,11,5-6,team1,attack,Spike exploded
130686,1015,Ascent,12,5-7,team2,defense,Elimination
130686,1015,Ascent,13,6-7,team1,defense,Elimination
130686,1015,Ascent,14,7-7,team1,defense,Elimination
130686,1015,Ascent,15,8-7,team1,defense,Time out
130686,1015,Ascent,16,9-7,team1,defense,Defused
130686,1015,Ascent,17,10-7,team1,defense,Elimination
130686,1015,Ascent,18,10-8,team2,attack,Spike exploded
130686,1015,Ascent,19,11-8,team1,defense,Time out
130686,1015,Ascent,20,11-9,team2,attack,Spike exploded
130686,1015,Ascent,21,12-9,team1,defense,Defused
130686,1015,Ascent,22,12-10,team2,attack,Elimination
130686,1015,Ascent,23,12-11,team2,attack,Elimination
130686,1015,Ascent,24,13-11,team1,defense,Defused
130621,1015,Haven,1,1-0,team1,attack,Elimination
130621,1015,Haven,2,1-1,team2,defense,Defused
130621,1015,Haven,3,1-2,team2,defense,Defused
130621,1015,Haven,4,2-2,team1,attack,Spike exploded
130621,1015,Haven,5,2-3,team2,defense,Defused
130621,1015,Haven,6,2-4,team2,defense,Elimination
130621,1015,Haven,7,2-5,team2,defense,Defused
130621,1015,Haven,8,3-5,team1,attack,Elimination
130621,1015,Haven,9,4-5,team1,attack,Elimination
130621,1015,Haven,10,4-6,team2,defense,Elimination
130621,1015,Haven,11,4-7,team2,defense,Defused
130621,1015,Haven,12,5-7,team1,attack,Elimination
130621,1015,Haven,13,6-7,team1,defense,Defused
130621,1015,Haven,14,7-7,team1,defense,Defused
130621,1015,Haven,15,7-8,team2,attack,Elimination
130621,1015,Haven,16,7-9,team2,attack,Elimination
130621,1015,Haven,17,8-9,team1,defense,Elimination
130621,1015,Haven,18,9-9,team1,defense,Defused
130621,1015,Haven,19,9-10,team2,attack,Elimination
130621,1015,Haven,20,10-10,team1,defense,Elimination
130621,1015,Haven,21,11-10,team1,defense,Elimination
130621,1015,Haven,22,12-10,team1,defense,Elimination
130621,1015,Haven,23,12-11,team2,attack,Elimination
130621,1015,Haven,24,12-12,team2,attack,Elimination
130621,1015,Haven,25,12-13,team2,defense,Time out
130621,1015,Haven,26,13-13,team1,defense,Defused
130621,1015,Haven,27,13-14,team2,defense,Defused
130621,1015,Haven,28,13-15,team2,attack,Elimination
130621,1015,Pearl,1,0-1,team2,defense,Elimination
130621,1015,Pearl,2,0-2,team2,defense,Elimination
130621,1015,Pearl,3,1-2,team1,attack,Elimination
130621,1015,Pearl,4,2-2,team1,attack,Spike exploded
130621,1015,Pearl,5,2-3,team2,defense,Defused
130621,1015,Pearl,6,3-3,team1,attack,Elimination
130621,1015,Pearl,7,4-3,team1,attack,Spike exploded
130621,1015,Pearl,8,5-3,team1,attack,Spike exploded
130621,1015,Pearl,9,6-3,team1,attack,Spike exploded
130621,1015,Pearl,10,6-4,team2,defense,Defused
130621,1015,Pearl,11,7-4,team1,attack,Elimination
130621,1015,Pearl,12,8-4,team1,attack,Elimination
130621,1015,Pearl,13,9-4,team1,defense,Elimination
130621,1015,Pearl,14,10-4,team1,defense,Elimination
130621,1015,Pearl,15,11-4,team1,defense,Defused
130621,1015,Pearl,16,12-4,team1,defense,Elimination
130621,1015,Pearl,17,13-4,team1,defense,Elimination
130621,1015,Ascent,1,1-0,team1,attack,Elimination
130621,1015,Ascent,2,2-0,team1,attack,Elimination
130621,1015,Ascent,3,2-1,team2,defense,Elimination
130621,1015,Ascent,4,2-2,team2,defense,Defused
130621,1015,Ascent,5,2-3,team2,defense,Defused
130621,1015,Ascent,6,2-4,team2,defense,Elimination
130621,1015,Ascent,7,2-5,team2,defense,Elimination
130621,1015,Ascent,8,2-6,team2,defense,Defused
130621,1015,Ascent,9,2-7,team2,defense,Elimination
130621,1015,Ascent,10,2-8,team2,defense,Elimination
130621,1015,Ascent,11,3-8,team1,attack,Elimination
130621,1015,Ascent,12,4-8,team1,attack,Spike exploded
130621,1015,Ascent,13,4-9,team2,attack,Elimination
130621,1015,Ascent,14,4-10,team2,attack,Spike exploded
130621,1015,Ascent,15,5-10,team1,defense,Time out
130621,1015,Ascent,16,6-10,team1,defense,Defused
130621,1015,Ascent,17,7-10,team1,defense,Elimination
130621,1015,Ascent,18,7-11,team2,attack,Spike exploded
130621,1015,Ascent,19,8-11,team1,defense,Defused
130621,1015,Ascent,20,8-12,team2,attack,Elimination
130621,1015,Ascent,21,8-13,team2,attack,Elimination
130633,1015,Pearl,1,0-1,team2,defense,Defused
130633,1015,Pearl,2,0-2,team2,defense,Defused
130633,1015,Pearl,3,1-2,team1,attack,Elimination
130633,1015,Pearl,4,1-3,team2,defense,Defused
130633,1015,Pearl,5,1-4,team2,defense,Defused
130633,1015,Pearl,6,2-4,team1,attack,Elimination
130633,1015,Pearl,7,3-4,team1,attack,Elimination
130633,1015,Pearl,8,4-4,team1,attack,Spike exploded
130633,1015,Pearl,9,4-5,team2,defense,Defused
130633,1015,Pearl,10,4-6,team2,defense,Elimination
130633,1015,Pearl,11,5-6,team1,attack,Elimination
130633,1015,Pearl,12,6-6,team1,attack,Elimination
130633,1015,Pearl,13,6-7,team2,attack,Elimination
130633,1015,Pearl,14,6-8,team2,attack,Spike exploded
130633,1015,Pearl,15,7-8,team1,defense,Defused
130633,1015,Pearl,16,8-8,team1,defense,Defused
130633,1015,Pearl,17,8-9,team2,attack,Spike exploded
130633,1015,Pearl,18,8-10,team2,attack,Elimination
130633,1015,Pearl,19,8-11,team2,attack,Elimination
130633,1015,Pearl,20,9-11,team1,defense,Defused
130633,1015,Pearl,21,10-11,team1,defense,Elimination
130633,1015,Pearl,22,10-12,team2,attack,Elimination
130633,1015,Pearl,23,10-13,team2,attack,Elimination
130633,1015,Bind,1,1-0,team1,defense,Elimination
130633,1015,Bind,2,2-0,team1,defense,Elimination
130633,1015,Bind,3,2-1,team2,attack,Elimination
130633,1015,Bind,4,3-1,team1,defense,Time out
130633,1015,Bind,5,4-1,team1,defense,Elimination
130633,1015,Bind,6,5-1,team1,defense,Elimination
130633,1015,Bind,7,6-1,team1,defense,Elimination
130633,1015,Bind,8,6-2,team2,attack,Spike exploded
130633,1015,Bind,9,7-2,team1,defense,Elimination
130633,1015,Bind,10,8-2,team1,defense,Elimination
130633,1015,Bind,11,8-3,team2,attack,Elimination
130633,1015,Bind,12,8-4,team2,attack,Elimination
130633,1015,Bind,13,9-4,team1,attack,Elimination
130633,1015,Bind,14,10-4,team1,attack,Elimination
130633,1015,Bind,15,10-5,team2,defense,Time out
130633,1015,Bind,16,11-5,team1,attack,Elimination
130633,1015,Bind,17,11-6,team2,defense,Elimination
130633,1015,Bind,18,11-7,team2,defense,Elimination
130633,1015,Bind,19,12-7,team1,attack,Elimination
130633,1015,Bind,20,13-7,team1,attack,Elimination
130633,1015,Haven,1,0-1,team2,defense,Elimination
130633,1015,Haven,2,0-2,team2,defense,Elimination
130633,1015,Haven,3,0-3,team2,defense,Elimination
130633,1015,Haven,4,0-4,team2,defense,Defused
130633,1015,Haven,5,0-5,team2,defense,Time out
130633,1015,Haven,6,1-5,team1,attack,Elimination
130633,1015,Haven,7,2-5,team1,attack,Spike exploded
130633,1015,Haven,8,3-5,team1,attack,Elimination
130633,1015,Haven,9,4-5,team1,attack,Elimination
130633,1015,Haven,10,5-5,team1,attack,Elimination
130633,1015,Haven,11,6-5,team1,attack,Spike exploded
130633,1015,Haven,12,6-6,team2,defense,Elimination
130633,1015,Haven,13,6-7,team2,attack,Elimination
130633,1015,Haven,14,6-8,team2,attack,Spike exploded
130633,1015,Haven,15,6-9,team2,attack,Elimination
130633,1015,Haven,16,6-10,team2,attack,Elimination
130633,1015,Haven,17,7-10,team1,defense,Defused
130633,1015,Haven,18,7-11,team2,attack,Elimination
130633,1015,Haven,19,7-12,team2,attack,Spike exploded
130633,1015,Haven,20,7-13,team2,attack,Elimination
130635,1015,Icebox,1,1-0,team1,defense,Elimination
130635,1015,Icebox,2,2-0,team1,defense,Elimination
130635,1015,Icebox,3,3-0,team1,defense,Defused
130635,1015,Icebox,4,4-0,team1,defense,Elimination
130635,1015,Icebox,5,4-1,team2,attack,Elimination
130635,1015,Icebox,6,5-1,team1,defense,Defused
130635,1015,Icebox,7,5-2,team2,attack,Elimination
130635,1015,Icebox,8,5-3,team2,attack,Elimination
130635,1015,Icebox,9,5-4,team2,attack,Elimination
130635,1015,Icebox,10,6-4,team1,defense,Defused
130635,1015,Icebox,11,6-5,team2,attack,Elimination
130635,1015,Icebox,12,7-5,team1,defense,Elimination
130635,1015,Icebox,13,7-6,team2,defense,Defused
130635,1015,Icebox,14,7-7,team2,defense,Defused
130635,1015,Icebox,15,8-7,team1,attack,Elimination
130635,1015,Icebox,16,9-7,team1,attack,Elimination
130635,1015,Icebox,17,10-7,team1,attack,Elimination
130635,1015,Icebox,18,10-8,team2,defense,Time out
130635,1015,Icebox,19,11-8,team1,attack,Elimination
130635,1015,Icebox,20,12-8,team1,attack,Elimination
130635,1015,Icebox,21,12-9,team2,defense,Defused
130635,1015,Icebox,22,13-9,team1,attack,Elimination
130635,1015,Breeze,1,0-1,team2,attack,Elimination
130635,1015,Breeze,2,0-2,team2,attack,Elimination
130635,1015,Breeze,3,0-3,team2,attack,Elimination
130635,1015,Breeze,4,0-4,team2,attack,Elimination
130635,1015,Breeze,5,0-5,team2,attack,Elimination
130635,1015,Breeze,6,1-5,team1,defense,Defused
130635,1015,Breeze,7,1-6,team2,attack,Spike exploded
130635,1015,Breeze,8,1-7,team2,attack,Spike exploded
130635,1015,Breeze,9,2-7,team1,defense,Defused
130635,1015,Breeze,10,2-8,team2,attack,Spike exploded
130635,1015,Breeze,11,2-9,team2,attack,Spike exploded
130635,1015,Breeze,12,2-10,team2,attack,Elimination
130635,1015,Breeze,13,3-10,team1,attack,Elimination
130635,1015,Breeze,14,4-10,team1,attack,Elimination
130635,1015,Breeze,15,5-10,team1,attack,Elimination
130635,1015,Breeze,16,6-10,team1,attack,Elimination
130635,1015,Breeze,17,6-11,team2,defense,Defused
130635,1015,Breeze,18,6-12,team2,defense,Time out
130635,1015,Breeze,19,7-12,team1,attack,Elimination
130635,1015,Breeze,20,7-13,team2,defense,Defused
130635,1015,Haven,1,1-0,team1,defense,Defused
130635,1015,Haven,2,2-0,team1,defense,Elimination
130635,1015,Haven,3,2-1,team2,attack,Elimination
130635,1015,Haven,4,3-1,team1,defense,Defused
130635,1015,Haven,5,4-1,team1,defense,Elimination
130635,1015,Haven,6,5-1,team1,defense,Elimination
130635,1015,Haven,7,5-2,team2,attack,Elimination
130635,1015,Haven,8,6-2,team1,defense,Elimination
130635,1015,Haven,9,6-3,team2,attack,Elimination
130635,1015,Haven,10,6-4,team2,attack,Elimination
130635,1015,Haven,11,6-5,team2,attack,Elimination
130635,1015,Haven,12,6-6,team2,attack,Elimination
130635,1015,Haven,13,6-7,team2,defense,Elimination
130635,1015,Haven,14,6-8,team2,defense,Defused
130635,1015,Haven,15,7-8,team1,attack,Spike exploded
130635,1015,Haven,16,8-8,team1,attack,Spike exploded
130635,1015,Haven,17,8-9,team2,defense,Elimination
130635,1015,Haven,18,8-10,team2,defense,Defused
130635,1015,Haven,19,8-11,team2,defense,Defused
130635,1015,Haven,20,9-11,team1,attack,Elimination
130635,1015,Haven,21,10-11,team1,attack,Spike exploded
130635,1015,Haven,22,10-12,team2,defense,Defused
130635,1015,Haven,23,11-12,team1,attack,Elimination
130635,1015,Haven,24,11-13,team2,defense,Defused
130626,1015,Bind,1,0-1,team2,defense,Defused
130626,1015,Bind,2,0-2,team2,defense,Defused
130626,1015,Bind,3,1-2,team1,attack,Elimination
130626,1015,Bind,4,2-2,team1,attack,Elimination
130626,1015,Bind,5,3-2,team1,attack,Elimination
130626,1015,Bind,6,4-2,team1,attack,Elimination
130626,1015,Bind,7,5-2,team1,attack,Elimination
130626,1015,Bind,8,5-3,team2,defense,Elimination
130626,1015,Bind,9,5-4,team2,defense,Defused
130626,1015,Bind,10,5-5,team2,defense,Elimination
130626,1015,Bind,11,6-5,team1,attack,Spike exploded
130626,1015,Bind,12,7-5,team1,attack,Elimination
130626,1015,Bind,13,7-6,team2,attack,Elimination
130626,1015,Bind,14,7-7,team2,attack,Elimination
130626,1015,Bind,15,8-7,team1,defense,Defused
130626,1015,Bind,16,8-8,team2,attack,Spike exploded
130626,1015,Bind,17,8-9,team2,attack,Spike exploded
130626,1015,Bind,18,8-10,team2,attack,Spike exploded
130626,1015,Bind,19,9-10,team1,defense,Elimination
130626,1015,Bind,20,10-10,team1,defense,Defused
130626,1015,Bind,21,11-10,team1,defense,Defused
130626,1015,Bind,22,11-11,team2,attack,Elimination
130626,1015,Bind,23,12-11,team1,defense,Elimination
130626,1015,Bind,24,13-11,team1,defense,Elimination
130626,1015,Ascent,1,0-1,team2,defense,Elimination
130626,1015,Ascent,2,0-2,team2,defense,Elimination
130626,1015,Ascent,3,1-2,team1,attack,Elimination
130626,1015,Ascent,4,2-2,team1,attack,Elimination
130626,1015,Ascent,5,3-2,team1,attack,Elimination
130626,1015,Ascent,6,3-3,team2,defense,Defused
130626,1015,Ascent,7,4-3,team1,attack,Elimination
130626,1015,Ascent,8,4-4,team2,defense,Time out
130626,1015,Ascent,9,5-4,team1,attack,Elimination
130626,1015,Ascent,10,6-4,team1,attack,Elimination
130626,1015,Ascent,11,7-4,team1,attack,Elimination
130626,1015,Ascent,12,7-5,team2,defense,Defused
130626,1015,Ascent,13,8-5,team1,defense,Elimination
130626,1015,Ascent,14,9-5,team1,defense,Defused
130626,1015,Ascent,15,10-5,team1,defense,Elimination
130626,1015,Ascent,16,11-5,team1,defense,Defused
130626,1015,Ascent,17,12-5,team1,defense,Defused
130626,1015,Ascent,18,13-5,team1,defense,Elimination
130617,1015,Pearl,1,0-1,team2,defense,Elimination
130617,1015,Pearl,2,0-2,team2,defense,Elimination
130617,1015,Pearl,3,0-3,team2,defense,Defused
130617,1015,Pearl,4,0-4,team2,defense,Elimination
130617,1015,Pearl,5,0-5,team2,defense,Defused
130617,1015,Pearl,6,1-5,team1,attack,Elimination
130617,1015,Pearl,7,2-5,team1,attack,Elimination
130617,1015,Pearl,8,3-5,team1,attack,Elimination
130617,1015,Pearl,9,4-5,team1,attack,Elimination
130617,1015,Pearl,10,5-5,team1,attack,Elimination
130617,1015,Pearl,11,5-6,team2,defense,Defused
130617,1015,Pearl,12,6-6,team1,attack,Elimination
130617,1015,Pearl,13,7-6,team1,defense,Elimination
130617,1015,Pearl,14,8-6,team1,defense,Elimination
130617,1015,Pearl,15,8-7,team2,attack,Elimination
130617,1015,Pearl,16,8-8,team2,attack,Spike exploded
130617,1015,Pearl,17,9-8,team1,defense,Elimination
130617,1015,Pearl,18,10-8,team1,defense,Elimination
130617,1015,Pearl,19,10-9,team2,attack,Elimination
130617,1015,Pearl,20,11-9,team1,defense,Defused
130617,1015,Pearl,21,11-10,team2,attack,Elimination
130617,1015,Pearl,22,12-10,team1,defense,Elimination
130617,1015,Pearl,23,12-11,team2,attack,Elimination
130617,1015,Pearl,24,13-11,team1,defense,Time out
130617,1015,Icebox,1,0-1,team2,attack,Elimination
130617,1015,Icebox,2,0-2,team2,attack,Elimination
130617,1015,Icebox,3,1-2,team1,defense,Elimination
130617,1015,Icebox,4,1-3,team2,attack,Spike exploded
130617,1015,Icebox,5,1-4,team2,attack,Elimination
130617,1015,Icebox,6,1-5,team2,attack,Elimination
130617,1015,Icebox,7,1-6,team2,attack,Spike exploded
130617,1015,Icebox,8,1-7,team2,attack,Elimination
130617,1015,Icebox,9,1-8,team2,attack,Elimination
130617,1015,Icebox,10,1-9,team2,attack,Elimination
130617,1015,Icebox,11,1-10,team2,attack,Elimination
130617,1015,Icebox,12,2-10,team1,defense,Elimination
130617,1015,Icebox,13,3-10,team1,attack,Elimination
130617,1015,Icebox,14,3-11,team2,defense,Elimination
130617,1015,Icebox,15,4-11,team1,attack,Elimination
130617,1015,Icebox,16,5-11,team1,attack,Elimination
130617,1015,Icebox,17,5-12,team2,defense,Elimination
130617,1015,Icebox,18,5-13,team2,defense,Elimination
130617,1015,Haven,1,1-0,team1,defense,Defused
130617,1015,Haven,2,2-0,team1,defense,Elimination
130617,1015,Haven,3,2-1,team2,attack,Spike exploded
130617,1015,Haven,4,2-2,team2,attack,Elimination
130617,1015,Haven,5,2-3,team2,attack,Elimination
130617,1015,Haven,6,3-3,team1,defense,Elimination
130617,1015,Haven,7,4-3,team1,defense,Elimination
130617,1015,Haven,8,5-3,team1,defense,Defused
130617,1015,Haven,9,6-3,team1,defense,Elimination
130617,1015,Haven,10,7-3,team1,defense,Defused
130617,1015,Haven,11,7-4,team2,attack,Elimination
130617,1015,Haven,12,7-5,team2,attack,Elimination
130617,1015,Haven,13,8-5,team1,attack,Elimination
130617,1015,Haven,14,9-5,team1,attack,Elimination
130617,1015,Haven,15,10-5,team1,attack,Spike exploded
130617,1015,Haven,16,11-5,team1,attack,Elimination
130617,1015,Haven,17,11-6,team2,defense,Defused
130617,1015,Haven,18,11-7,team2,defense,Elimination
130617,1015,Haven,19,12-7,team1,attack,Elimination
130617,1015,Haven,20,12-8,team2,defense,Time out
130617,1015,Haven,21,13-8,team1,attack,Elimination
130684,1015,Bind,1,0-1,team2,attack,Elimination
130684,1015,Bind,2,0-2,team2,attack,Elimination
130684,1015,Bind,3,1-2,team1,defense,Defused
130684,1015,Bind,4,1-3,team2,attack,Elimination
130684,1015,Bind,5,1-4,team2,attack,Elimination
130684,1015,Bind,6,2-4,team1,defense,Time out
130684,1015,Bind,7,3-4,team1,defense,Defused
130684,1015,Bind,8,3-5,team2,attack,Spike exploded
130684,1015,Bind,9,4-5,team1,defense,Defused
130684,1015,Bind,10,5-5,team1,defense,Elimination
130684,1015,Bind,11,5-6,team2,attack,Elimination
130684,1015,Bind,12,6-6,team1,defense,Defused
130684,1015,Bind,13,7-6,team1,attack,Elimination
130684,1015,Bind,14,8-6,team1,attack,Elimination
130684,1015,Bind,15,8-7,team2,defense,Elimination
130684,1015,Bind,16,9-7,team1,attack,Spike exploded
130684,1015,Bind,17,10-7,team1,attack,Elimination
130684,1015,Bind,18,11-7,team1,attack,Elimination
130684,1015,Bind,19,11-8,team2,defense,Elimination
130684,1015,Bind,20,11-9,team2,defense,Elimination
130684,1015,Bind,21,12-9,team1,attack,Spike exploded
130684,1015,Bind,22,12-10,team2,defense,Time out
130684,1015,Bind,23,13-10,team1,attack,Elimination
130684,1015,Ascent,1,1-0,team1,attack,Elimination
130684,1015,Ascent,2,2-0,team1,attack,Elimination
130684,1015,Ascent,3,2-1,team2,defense,Elimination
130684,1015,Ascent,4,3-1,team1,attack,Elimination
130684,1015,Ascent,5,4-1,team1,attack,Elimination
130684,1015,Ascent,6,5-1,team1,attack,Spike exploded
130684,1015,Ascent,7,6-1,team1,attack,Elimination
130684,1015,Ascent,8,6-2,team2,defense,Elimination
130684,1015,Ascent,9,7-2,team1,attack,Spike exploded
130684,1015,Ascent,10,8-2,team1,attack,Spike exploded
130684,1015,Ascent,11,8-3,team2,defense,Defused
130684,1015,Ascent,12,9-3,team1,attack,Elimination
130684,1015,Ascent,13,10-3,team1,defense,Elimination
130684,1015,Ascent,14,11-3,team1,defense,Elimination
130684,1015,Ascent,15,12-3,team1,defense,Defused
130684,1015,Ascent,16,13-3,team1,defense,Elimination
130624,1015,Breeze,1,0-1,team2,defense,Defused
130624,1015,Breeze,2,0-2,team2,defense,Elimination
130624,1015,Breeze,3,1-2,team1,attack,Elimination
130624,1015,Breeze,4,1-3,team2,defense,Elimination
130624,1015,Breeze,5,1-4,team2,defense,Defused
130624,1015,Breeze,6,1-5,team2,defense,Elimination
130624,1015,Breeze,7,1-6,team2,defense,Defused
130624,1015,Breeze,8,1-7,team2,defense,Elimination
130624,1015,Breeze,9,1-8,team2,defense,Defused
130624,1015,Breeze,10,1-9,team2,defense,Elimination
130624,1015,Breeze,11,1-10,team2,defense,Elimination
130624,1015,Breeze,12,1-11,team2,defense,Elimination
130624,1015,Breeze,13,2-11,team1,defense,Defused
130624,1015,Breeze,14,3-11,team1,defense,Elimination
130624,1015,Breeze,15,4-11,team1,defense,Elimination
130624,1015,Breeze,16,5-11,team1,defense,Defused
130624,1015,Breeze,17,6-11,team1,defense,Elimination
130624,1015,Breeze,18,7-11,team1,defense,Elimination
130624,1015,Breeze,19,7-12,team2,attack,Elimination
130624,1015,Breeze,20,7-13,team2,attack,Elimination
130624,1015,Fracture,1,1-0,team1,attack,Elimination
130624,1015,Fracture,2,2-0,team1,attack,Spike exploded
130624,1015,Fracture,3,2-1,team2,defense,Elimination
130624,1015,Fracture,4,2-2,team2,defense,Defused
130624,1015,Fracture,5,2-3,team2,defense,Defused
130624,1015,Fracture,6,2-4,team2,defense,Defused
130624,1015,Fracture,7,2-5,team2,defense,Defused
130624,1015,Fracture,8,3-5,team1,attack,Elimination
130624,1015,Fracture,9,4-5,team1,attack,Elimination
130624,1015,Fracture,10,5-5,team1,attack,Elimination
130624,1015,Fracture,11,5-6,team2,defense,Elimination
130624,1015,Fracture,12,6-6,team1,attack,Elimination
130624,1015,Fracture,13,6-7,team2,attack,Elimination
130624,1015,Fracture,14,6-8,team2,attack,Elimination
130624,1015,Fracture,15,7-8,team1,defense,Defused
130624,1015,Fracture,16,7-9,team2,attack,Spike exploded
130624,1015,Fracture,17,7-10,team2,attack,Elimination
130624,1015,Fracture,18,8-10,team1,defense,Elimination
130624,1015,Fracture,19,9-10,team1,defense,Time out
130624,1015,Fracture,20,10-10,team1,defense,Defused
130624,1015,Fracture,21,11-10,team1,defense,Elimination
130624,1015,Fracture,22,12-10,team1,defense,Time out
130624,1015,Fracture,23,13-10,team1,defense,Time out
130624,1015,Pearl,1,0-1,team2,attack,Elimination
130624,1015,Pearl,2,0-2,team2,attack,Elimination
130624,1015,Pearl,3,1-2,team1,defense,Elimination
130624,1015,Pearl,4,2-2,team1,defense,Elimination
130624,1015,Pearl,5,3-2,team1,defense,Elimination
130624,1015,Pearl,6,4-2,team1,defense,Elimination
130624,1015,Pearl,7,5-2,team1,defense,Time out
130624,1015,Pearl,8,5-3,team2,attack,Elimination
130624,1015,Pearl,9,6-3,team1,defense,Time out
130624,1015,Pearl,10,7-3,team1,defense,Time out
130624,1015,Pearl,11,8-3,team1,defense,Elimination
130624,1015,Pearl,12,9-3,team1,defense,Elimination
130624,1015,Pearl,13,10-3,team1,attack,Elimination
130624,1015,Pearl,14,11-3,team1,attack,Elimination
130624,1015,Pearl,15,12-3,team1,attack,Elimination
130624,1015,Pearl,16,13-3,team1,attack,Elimination
130625,1015,Haven,1,1-0,team1,attack,Elimination
130625,1015,Haven,2,1-1,team2,defense,Elimination
130625,1015,Haven,3,1-2,team2,defense,Defused
130625,1015,Haven,4,1-3,team2,defense,Elimination
130625,1015,Haven,5,1-4,team2,defense,Defused
130625,1015,Haven,6,1-5,team2,defense,Elimination
130625,1015,Haven,7,2-5,team1,attack,Elimination
130625,1015,Haven,8,2-6,team2,defense,Defused
130625,1015,Haven,9,2-7,team2,defense,Defused
130625,1015,Haven,10,3-7,team1,attack,Elimination
130625,1015,Haven,11,4-7,team1,attack,Elimination
130625,1015,Haven,12,4-8,team2,defense,Elimination
